100 3008
 127,  3, 19, 3334
 128,  3, 22, 3932
 129,  3, 24, 3373
 130,  3, 25, 1225
 131,  3, 27, 1087
 132,  3, 30,  812
 133,  3, 32, 2340
 134,  3, 33, 1693
 135,  3, 34,  728
 136,  3, 35, 1222
 137,  3, 38, 3612
 138,  3, 39, 1183
 139,  3, 41,  798
 140,  3, 42, 2866
 141,  3, 44, 1699
 142,  3, 47, 2264
 143,  3, 48,  714
 144,  3, 50, 1315
 145,  3, 52,  829
 146,  3, 53, 3366
 147,  3, 55,  688
 148,  3, 56, 3229
 149,  3, 57, 1284
 150,  3, 58, 1852
 151,  3, 60, 1550
 152,  3, 61, 1667
 153,  3, 63, 2521
 154,  3, 64, 1972
 155,  3, 65, 3781
 156,  3, 68, 1334
 157,  3, 69, 1745
 158,  3, 70, 3942
 159,  3, 72, 2884
 160,  3, 75, 2870
 161,  3, 79, 3485
 162,  3, 81, 1278
 163,  3, 82, 1772
 164,  3, 83,  834
 165,  3, 85, 1043
 166,  3, 86, 1053
 167,  3, 87, 1096
 168,  3, 88, 3664
 169,  3, 89, 2707
 170,  3, 92, 2897
 171,  3, 94, 3805
 172,  3, 95, 1796
 173,  3, 96, 1139
 174,  3, 98, 1836
 175,  3, 99, 3509
 176,  3,100,  769
 177,  4,  5, 3485
 178,  4,  6, 1185
 179,  4,  7, 2777
 180,  4,  9, 2526
 181,  4, 10, 1263
 182,  4, 11, 1765
 183,  4, 14, 3445
 184,  4, 15, 1897
 185,  4, 17, 2006
 186,  4, 18, 1306
 187,  4, 19,  674
 188,  4, 23, 2218
 189,  4, 25, 2548
 190,  4, 26,  445
 191,  4, 27, 2946
 192,  4, 28, 1649
 193,  4, 29, 3334
 194,  4, 31,  948
 195,  4, 33, 3599
 196,  4, 36, 1631
 197,  4, 40, 2109
 198,  4, 41, 4090
 199,  4, 45, 2015
 200,  4, 47, 1682
 201,  4, 48, 3621
 202,  4, 52, 3632
 203,  4, 53,  785
 204,  4, 55, 3004
 205,  4, 56,  736
 206,  4, 57, 2848
 207,  4, 60, 2610
 208,  4, 61, 2116
 209,  4, 63,  998
 210,  4, 64, 2494
 211,  4, 65,  508
 212,  4, 67, 1641
 213,  4, 69, 2202
 214,  4, 72, 1548
 215,  4, 74, 1630
 216,  4, 75,  580
 217,  4, 76, 3758
 218,  4, 77, 2303
 219,  4, 78, 3515
 220,  4, 80, 1144
 221,  4, 82, 3132
 222,  4, 83, 2947
 223,  4, 86, 2940
 224,  4, 88, 1015
 225,  4, 89, 1212
 226,  4, 91, 2050
 227,  4, 92, 1144
 228,  4, 93, 1628
 229,  4, 95, 3309
 230,  4, 97,  426
 231,  4, 98, 1955
 232,  4,100, 3781
 233,  5,  6, 3149
 234,  5,  7, 1788
 235,  5, 10, 3334
 236,  5, 11, 3103
 237,  5, 12, 1831
 238,  5, 15, 3025
 239,  5, 18, 3927
 240,  5, 21, 3313
 241,  5, 24, 3699
 242,  5, 26, 3846
 243,  5, 27, 1935
 244,  5, 28, 2137
 245,  5, 29, 1182
 246,  5, 32, 3068
 247,  5, 33,  764
 248,  5, 34, 1443
 249,  5, 36, 3912
 250,  5, 40, 1621
 251,  5, 42, 2676
 252,  5, 43, 1400
 253,  5, 44, 1198
 254,  5, 46, 1478
 255,  5, 47, 2675
 256,  5, 48, 1003
 257,  5, 50, 1090
 258,  5, 51, 1670
 259,  5, 52,  259
 260,  5, 53, 3566
 261,  5, 54, 1767
 262,  5, 55, 1479
 263,  5, 56, 3087
 264,  5, 57, 1825
 265,  5, 59, 3257
 266,  5, 60, 2447
 267,  5, 61, 1744
 268,  5, 66, 3687
 269,  5, 69, 1554
 270,  5, 70, 4112
 271,  5, 71, 1130
 272,  5, 72, 3299
 273,  5, 74, 3442
 274,  5, 75, 3250
 275,  5, 81, 1689
 276,  5, 83, 1429
 277,  5, 84, 3526
 278,  5, 85,  841
 279,  5, 86, 2013
 280,  5, 90, 3449
 281,  5, 91, 2604
 282,  5, 93, 2528
 283,  5, 94, 4229
 284,  5, 95,  782
 285,  5, 97, 3184
 286,  5, 99, 3940
 287,  5,100, 1219
 288,  6,  7, 2118
 289,  6,  9, 2036
 290,  6, 10,  784
 291,  6, 11, 1215
 292,  6, 12, 2206
 293,  6, 14, 2993
 294,  6, 15, 1231
 295,  6, 16, 1249
 296,  6, 17, 1356
 297,  6, 19,  749
 298,  6, 20, 2132
 299,  6, 22, 1324
 300,  6, 24, 1174
 301,  6, 25, 1854
 302,  6, 26, 1438
 303,  6, 27, 1922
 304,  6, 28, 1149
 305,  6, 30, 2841
 306,  6, 32,  908
 307,  6, 33, 3063
 308,  6, 35, 2133
 309,  6, 36, 1153
 310,  6, 37, 3091
 311,  6, 38, 1057
 312,  6, 39, 2775
 313,  6, 42, 1064
 314,  6, 44, 2152
 315,  6, 46, 2801
 316,  6, 47,  632
 317,  6, 48, 3204
 318,  6, 49,   82
 319,  6, 50, 2472
 320,  6, 52, 3104
 321,  6, 53,  992
 322,  6, 55, 2160
 323,  6, 58, 1511
 324,  6, 60, 1577
 325,  6, 61, 1724
 326,  6, 62, 1940
 327,  6, 67,  980
 328,  6, 68, 2311
 329,  6, 71, 3086
 330,  6, 72,  883
 331,  6, 75,  520
 332,  6, 76, 3285
 333,  6, 80, 1284
 334,  6, 81, 1726
 335,  6, 85, 2458
 336,  6, 86, 2155
 337,  6, 89,  992
 338,  6, 91, 1312
 339,  6, 92,  342
 340,  6, 94, 1133
 341,  6, 96, 3162
 342,  6, 99, 1312
 343,  7,  8, 1772
 344,  7, 11, 1680
 345,  7, 12,  420
 346,  7, 14, 1346
 347,  7, 15, 1710
 348,  7, 16, 3014
 349,  7, 17, 1733
 350,  7, 19, 2420
 351,  7, 21, 2107
 352,  7, 23, 1014
 353,  7, 26, 3215
 354,  7, 27,  723
 355,  7, 28, 1163
 356,  7, 31, 2103
 357,  7, 32, 1640
 358,  7, 36, 2501
 359,  7, 39, 1319
 360,  7, 41, 1346
 361,  7, 44, 1560
 362,  7, 45, 1217
 363,  7, 46,  691
 364,  7, 47, 1681
 365,  7, 50, 1090
 366,  7, 51,  739
 367,  7, 52, 1455
 368,  7, 54, 1699
 369,  7, 55,  378
 370,  7, 56, 2193
 371,  7, 58, 1114
 372,  7, 60,  829
 373,  7, 61,  846
 374,  7, 63, 1730
 375,  7, 67, 1527
 376,  7, 70, 2956
 377,  7, 73, 1052
 378,  7, 74, 2198
 379,  7, 78, 1580
 380,  7, 80, 2461
 381,  7, 83,  388
 382,  7, 86,  689
 383,  7, 88, 2660
 384,  7, 92, 1738
 385,  7, 93, 1185
 386,  7, 94, 3002
 387,  7, 95, 2007
 388,  7, 97, 2372
 389,  7, 98, 1399
 390,  7,100, 1265
 391,  8,  9, 1748
 392,  8, 10,  986
 393,  8, 11, 1701
 394,  8, 13, 2720
 395,  8, 14, 2824
 396,  8, 15, 1673
 397,  8, 16, 1507
 398,  8, 20, 1928
 399,  8, 22, 1339
 400,  8, 26, 1369
 401,  8, 27, 2066
 402,  8, 28, 1052
 403,  8, 30, 2302
 404,  8, 31,  511
 405,  8, 35, 2117
 406,  8, 36, 1445
 407,  8, 37, 2752
 408,  8, 39, 2274
 409,  8, 42,  617
 410,  8, 43, 2737
 411,  8, 44, 2009
 412,  8, 45, 1522
 413,  8, 46, 2682
 414,  8, 48, 2899
 415,  8, 50, 1821
 416,  8, 52, 2907
 417,  8, 53, 1197
 418,  8, 54, 1559
 419,  8, 56,  649
 420,  8, 58, 1090
 421,  8, 59, 1616
 422,  8, 60, 1922
 423,  8, 62, 1966
 424,  8, 63,  688
 425,  8, 66, 1281
 426,  8, 67,  716
 427,  8, 68, 1732
 428,  8, 69, 1532
 429,  8, 73, 1603
 430,  8, 74, 1389
 431,  8, 75,  813
 432,  8, 77, 1717
 433,  8, 78, 2728
 434,  8, 79, 1289
 435,  8, 81, 1748
 436,  8, 82, 2423
 437,  8, 83, 2102
 438,  8, 86, 1868
 439,  8, 87, 1832
 440,  8, 88, 1383
 441,  8, 90,  776
 442,  8, 92,  231
 443,  8, 95, 2712
 444,  8, 96, 2658
 445,  8, 98, 1265
 446,  8, 99, 1991
 447,  9, 10, 2175
 448,  9, 11, 1811
 449,  9, 12,  271
 450,  9, 13, 1873
 451,  9, 14, 1318
 452,  9, 15, 1840
 453,  9, 16, 2849
 454,  9, 17, 1769
 455,  9, 21, 2126
 456,  9, 24, 2461
 457,  9, 25,  783
 458,  9, 27,  424
 459,  9, 28, 1416
 460,  9, 30, 1211
 461,  9, 32, 1561
 462,  9, 33, 1887
 463,  9, 34,  440
 464,  9, 36, 2590
 465,  9, 38, 2671
 466,  9, 39, 1127
 467,  9, 40, 1436
 468,  9, 41, 1289
 469,  9, 42, 1836
 470,  9, 45, 1527
 471,  9, 46,  973
 472,  9, 47, 1354
 473,  9, 48, 1200
 474,  9, 49, 2191
 475,  9, 52, 1530
 476,  9, 53, 2478
 477,  9, 55,  673
 478,  9, 56, 2369
 479,  9, 57,  262
 480,  9, 58, 1027
 481,  9, 59, 1983
 482,  9, 60,  999
 483,  9, 61,  581
 484,  9, 62,  956
 485,  9, 63, 1779
 486,  9, 65, 3027
 487,  9, 66, 2948
 488,  9, 70, 3152
 489,  9, 71, 1252
 490,  9, 72, 2084
 491,  9, 73, 1197
 492,  9, 74, 1962
 493,  9, 76, 2066
 494,  9, 77,  922
 495,  9, 80, 2223
 496,  9, 81,  574
 497,  9, 82, 1556
 498,  9, 84, 2448
 499,  9, 85,  815
 500,  9, 86,  565
 501,  9, 88, 2736
 502,  9, 89, 2177
 503,  9, 91, 1228
 504,  9, 92, 1898
 505,  9, 94, 2858
 506,  9, 97, 2552
 507,  9,100, 1614
 508, 10, 11,  968
 509, 10, 12, 2421
 510, 10, 14, 3101
 511, 10, 15, 1116
 512, 10, 16,  914
 513, 10, 17,  830
 514, 10, 19, 1039
 515, 10, 21,  693
 516, 10, 22, 1189
 517, 10, 23, 1230
 518, 10, 24,  601
 519, 10, 27, 2290
 520, 10, 28, 1228
 521, 10, 31, 1378
 522, 10, 32, 1065
 523, 10, 33, 3672
 524, 10, 34, 2543
 525, 10, 35, 1958
 526, 10, 37, 3444
 527, 10, 39, 2910
 528, 10, 40, 2430
 529, 10, 42, 1267
 530, 10, 43, 2894
 531, 10, 44, 2614
 532, 10, 46, 2717
 533, 10, 47,  785
 534, 10, 49,  453
 535, 10, 50, 2443
 536, 10, 52, 3535
 537, 10, 55, 2252
 538, 10, 56, 1362
 539, 10, 57, 2172
 540, 10, 60, 1607
 541, 10, 61, 1940
 542, 10, 63,  611
 543, 10, 64, 2496
 544, 10, 68, 2640
 545, 10, 70, 1149
 546, 10, 71, 3402
 547, 10, 72,  314
 548, 10, 73, 2633
 549, 10, 74,  730
 550, 10, 77, 1752
 551, 10, 79,  611
 552, 10, 80, 1597
 553, 10, 81, 2265
 554, 10, 82, 3201
 555, 10, 83, 2282
 556, 10, 84,  318
 557, 10, 85, 2713
 558, 10, 88, 1084
 559, 10, 89, 1598
 560, 10, 90,  688
 561, 10, 92,  898
 562, 10, 93, 1254
 563, 10, 94,  940
 564, 10, 96, 3293
 565, 10, 98, 1388
 566, 10,100, 3440
 567, 11, 12, 1857
 568, 11, 14, 2826
 569, 11, 16, 1506
 570, 11, 17,  511
 571, 11, 18, 1369
 572, 11, 23,  942
 573, 11, 25, 1667
 574, 11, 26, 2194
 575, 11, 30, 2687
 576, 11, 32,  542
 577, 11, 33, 3257
 578, 11, 34, 1974
 579, 11, 36,  866
 580, 11, 40, 2214
 581, 11, 44, 2358
 582, 11, 45,  730
 583, 11, 46, 2146
 584, 11, 47,  537
 585, 11, 51, 1786
 586, 11, 53, 1467
 587, 11, 54, 2391
 588, 11, 55, 1747
 589, 11, 58, 1208
 590, 11, 59,  505
 591, 11, 60, 1280
 592, 11, 61, 1686
 593, 11, 62, 1427
 594, 11, 63,  833
 595, 11, 64, 2387
 596, 11, 66, 1966
 597, 11, 68, 2180
 598, 11, 70, 1852
 599, 11, 71, 2919
 600, 11, 72,  540
 601, 11, 73, 2209
 602, 11, 74,  594
 603, 11, 75, 1481
 604, 11, 76, 3181
 605, 11, 77, 1277
 606, 11, 78, 2881
 607, 11, 80, 2062
 608, 11, 81, 1734
 609, 11, 82, 2770
 610, 11, 83, 1805
 611, 11, 84, 1040
 612, 11, 85, 2119
 613, 11, 86, 1594
 614, 11, 87, 1456
 615, 11, 88, 1682
 616, 11, 92, 1283
 617, 11, 99, 1097
 618, 12, 13, 1973
 619, 12, 15, 1562
 620, 12, 16, 2900
 621, 12, 17, 1544
 622, 12, 18, 2822
 623, 12, 19, 2703
 624, 12, 20,  327
 625, 12, 21, 2074
 626, 12, 23,  965
 627, 12, 24, 2769
 628, 12, 25,  966
 629, 12, 27,  501
 630, 12, 28, 1357
 631, 12, 30, 1059
 632, 12, 33, 2314
 633, 12, 34,  508
 634, 12, 35,  607
 635, 12, 36, 2618
 636, 12, 39, 1549
 637, 12, 41, 1500
 638, 12, 42, 2089
 639, 12, 43,  845
 640, 12, 45, 1131
 641, 12, 46,  981
 642, 12, 48, 1322
 643, 12, 49, 1943
 644, 12, 52, 1410
 645, 12, 53, 2539
 646, 12, 54, 1768
 647, 12, 56, 2579
 648, 12, 57,  612
 649, 12, 59, 2037
 650, 12, 61,  931
 651, 12, 62,  829
 652, 12, 65, 2972
 653, 12, 68, 1160
 654, 12, 69, 1211
 655, 12, 72, 2218
 656, 12, 73, 1449
 657, 12, 74, 1993
 658, 12, 75, 2219
 659, 12, 76, 2106
 660, 12, 77,  936
 661, 12, 78, 1666
 662, 12, 79, 2481
 663, 12, 81, 1153
 664, 12, 82, 1874
 665, 12, 83,  580
 666, 12, 86,  480
 667, 12, 88, 2964
 668, 12, 89, 2308
 669, 12, 91, 1497
 670, 12, 93, 1533
 671, 12, 94, 2939
 672, 12, 95, 2226
 673, 12, 97, 2607
 674, 12, 98, 1022
 675, 12, 99, 2703
 676, 12,100, 1308
 677, 13, 14, 1536
 678, 13, 16, 3827
 679, 13, 17, 3211
 680, 13, 19, 3481
 681, 13, 27, 2110
 682, 13, 28, 2543
 683, 13, 29, 1529
 684, 13, 30, 1188
 685, 13, 34, 1640
 686, 13, 37,  624
 687, 13, 38, 3908
 688, 13, 39, 1074
 689, 13, 40, 1630
 690, 13, 42, 2857
 691, 13, 44, 1015
 692, 13, 45, 2987
 693, 13, 46, 1868
 694, 13, 47, 2938
 695, 13, 51, 1989
 696, 13, 52, 1117
 697, 13, 53, 3648
 698, 13, 54, 1318
 699, 13, 57, 1972
 700, 13, 58, 2117
 701, 13, 60, 2356
 702, 13, 62, 2471
 703, 13, 63, 3099
 704, 13, 64, 1495
 705, 13, 65, 3533
 706, 13, 68, 1174
 707, 13, 69, 1485
 708, 13, 71, 1695
 709, 13, 73, 1309
 710, 13, 74, 3417
 711, 13, 77, 2353
 712, 13, 78,  968
 713, 13, 80, 2894
 714, 13, 81, 1550
 715, 13, 82,  474
 716, 13, 83, 1736
 717, 13, 84, 3550
 718, 13, 86, 2274
 719, 13, 90, 3351
 720, 13, 91, 2922
 721, 13, 92, 2904
 722, 13, 93, 2219
 723, 13, 95,  480
 724, 13, 97, 3050
 725, 13, 99, 4177
 726, 13,100, 1468
 727, 14, 15, 2539
 728, 14, 16, 3907
 729, 14, 19, 3225
 730, 14, 20, 1184
 731, 14, 21, 2853
 732, 14, 22, 4035
 733, 14, 23, 1909
 734, 14, 24, 3667
 735, 14, 25, 1368
 736, 14, 26, 4189
 737, 14, 27, 1061
 738, 14, 32, 2512
 739, 14, 33, 1563
 740, 14, 35, 1377
 741, 14, 36, 3320
 742, 14, 37, 1076
 743, 14, 38, 3638
 744, 14, 45, 2404
 745, 14, 46,  550
 746, 14, 49, 2988
 747, 14, 50, 1628
 748, 14, 53, 3531
 749, 14, 54, 2131
 750, 14, 55,  870
 751, 14, 58, 1847
 752, 14, 61, 1626
 753, 14, 62, 1505
 754, 14, 63, 2789
 755, 14, 64, 1934
 756, 14, 66, 3859
 757, 14, 67, 2058
 758, 14, 72, 3142
 759, 14, 73, 1525
 760, 14, 75, 3050
 761, 14, 78,  876
 762, 14, 80, 3231
 763, 14, 82, 1631
 764, 14, 84, 3393
 765, 14, 85,  970
 766, 14, 87, 1261
 767, 14, 88, 3943
 768, 14, 89, 2812
 769, 14, 94, 4063
 770, 14, 95, 1741
 771, 14, 96,  900
 772, 14, 99, 3496
 773, 15, 16, 1876
 774, 15, 17,  255
 775, 15, 18, 1431
 776, 15, 19, 1719
 777, 15, 20, 1629
 778, 15, 22, 1708
 779, 15, 26, 2546
 780, 15, 30, 2590
 781, 15, 31, 2023
 782, 15, 32,  489
 783, 15, 33, 3195
 784, 15, 35, 1334
 785, 15, 37, 3145
 786, 15, 38, 1191
 787, 15, 39, 2856
 788, 15, 40, 2158
 789, 15, 41, 2782
 790, 15, 43, 2402
 791, 15, 44, 2337
 792, 15, 45,  629
 793, 15, 47,  743
 794, 15, 51, 1693
 795, 15, 53, 1451
 796, 15, 54, 2283
 797, 15, 55, 1867
 798, 15, 57, 1773
 799, 15, 59,  715
 800, 15, 60,  993
 801, 15, 62, 1260
 802, 15, 66, 2225
 803, 15, 67, 1505
 804, 15, 68, 2380
 805, 15, 69, 2100
 806, 15, 70, 2030
 807, 15, 73, 2404
 808, 15, 75, 1554
 809, 15, 78, 2857
 810, 15, 79, 1409
 811, 15, 82, 3020
 812, 15, 83, 1804
 813, 15, 84,  991
 814, 15, 85, 2488
 815, 15, 86, 1714
 816, 15, 87, 1769
 817, 15, 88, 1532
 818, 15, 89, 1898
 819, 15, 91,  584
 820, 15, 92, 1258
 821, 15, 93, 1436
 822, 15, 94, 1925
 823, 15, 96, 2725
 824, 15, 97, 2022
 825, 15, 98,  958
 826, 16, 17, 1817
 827, 16, 18,  693
 828, 16, 19,  695
 829, 16, 20, 2975
 830, 16, 21, 1550
 831, 16, 23, 2080
 832, 16, 25, 2493
 833, 16, 26, 1001
 834, 16, 28, 1801
 835, 16, 29, 3504
 836, 16, 30, 3760
 837, 16, 32, 1729
 838, 16, 33, 3987
 839, 16, 36,  904
 840, 16, 43, 3820
 841, 16, 44, 3107
 842, 16, 46, 3432
 843, 16, 48, 3887
 844, 16, 49,  906
 845, 16, 50, 3267
 846, 16, 51, 2457
 847, 16, 52, 3904
 848, 16, 53,  614
 849, 16, 54, 2690
 850, 16, 55, 3215
 851, 16, 58, 2202
 852, 16, 59, 1439
 853, 16, 61, 2574
 854, 16, 62, 2598
 855, 16, 63, 1170
 856, 16, 65,  743
 857, 16, 66,  671
 858, 16, 67, 2016
 859, 16, 69, 2830
 860, 16, 73, 2795
 861, 16, 76, 3980
 862, 16, 77, 2475
 863, 16, 78, 3806
 864, 16, 79,  389
 865, 16, 81, 2650
 866, 16, 82, 3563
 867, 16, 83, 3318
 868, 16, 86, 2962
 869, 16, 87, 2529
 870, 16, 88,  295
 871, 16, 89, 1845
 872, 16, 92, 1474
 873, 16, 94,  216
 874, 16, 95, 3870
 875, 16, 97, 1198
 876, 16, 98, 1849
 877, 16,100, 4066
 878, 17, 18, 1441
 879, 17, 19, 1548
 880, 17, 20, 1661
 881, 17, 21,  564
 882, 17, 24, 1338
 883, 17, 25, 2006
 884, 17, 27, 1745
 885, 17, 31, 2187
 886, 17, 32,  515
 887, 17, 33, 3434
 888, 17, 34, 2059
 889, 17, 37, 2991
 890, 17, 39, 2826
 891, 17, 41, 3048
 892, 17, 42, 1850
 893, 17, 44, 2417
 894, 17, 45,  480
 895, 17, 46, 2336
 896, 17, 50, 2577
 897, 17, 51, 1740
 898, 17, 53, 1590
 899, 17, 54, 2284
 900, 17, 55, 2112
 901, 17, 56, 1757
 902, 17, 59,  637
 903, 17, 60, 1312
 904, 17, 61, 1775
 905, 17, 62, 1068
 906, 17, 63,  972
 907, 17, 66, 2136
 908, 17, 69, 2048
 909, 17, 72,  619
 910, 17, 74,  746
 911, 17, 75, 1545
 912, 17, 77, 1343
 913, 17, 79, 1596
 914, 17, 80, 2192
 915, 17, 81, 1796
 916, 17, 83, 1963
 917, 17, 84, 1112
 918, 17, 85, 2368
 919, 17, 87, 1636
 920, 17, 89, 1916
 921, 17, 90, 1282
 922, 17, 91,  668
 923, 17, 92, 1367
 924, 17, 95, 3319
 925, 17, 96, 3124
 926, 17, 97, 1684
 927, 17, 98,  674
 928, 17, 99, 1046
 929, 18, 19,  899
 930, 18, 20, 2502
 931, 18, 21, 1188
 932, 18, 26, 1319
 933, 18, 28, 1743
 934, 18, 29, 3361
 935, 18, 30, 3403
 936, 18, 32, 1392
 937, 18, 33, 3988
 938, 18, 34, 3228
 939, 18, 35, 2689
 940, 18, 43, 3465
 941, 18, 44, 2881
 942, 18, 46, 3162
 943, 18, 47, 1353
 944, 18, 48, 3915
 945, 18, 49, 1049
 946, 18, 50, 2882
 947, 18, 52, 3669
 948, 18, 53,  759
 949, 18, 54, 2799
 950, 18, 56, 1469
 951, 18, 58, 2239
 952, 18, 60, 1993
 953, 18, 61, 2201
 954, 18, 63,  954
 955, 18, 64, 2563
 956, 18, 65, 1013
 957, 18, 66, 1092
 958, 18, 68, 2878
 959, 18, 70,  815
 960, 18, 72,  758
 961, 18, 74, 1095
 962, 18, 75, 1098
 963, 18, 77, 2067
 964, 18, 78, 3958
 965, 18, 79,  327
 966, 18, 82, 3676
 967, 18, 83, 3024
 968, 18, 84,  785
 969, 18, 86, 2647
 970, 18, 89, 1689
 971, 18, 90,  626
 972, 18, 91, 1707
 973, 18, 93, 1634
 974, 18, 94,  611
 975, 18, 96, 3531
 976, 18, 98, 1882
 977, 18, 99,  849
 978, 19, 20, 2291
 979, 19, 21, 1239
 980, 19, 22,  802
 981, 19, 23, 1793
 982, 19, 24,  942
 983, 19, 25, 2042
 984, 19, 26,  825
 985, 19, 28, 1600
 986, 19, 31, 1137
 987, 19, 34, 2801
 988, 19, 35, 2383
 989, 19, 36, 1152
 990, 19, 37, 3437
 991, 19, 40, 2184
 992, 19, 42, 1191
 993, 19, 43, 3404
 994, 19, 44, 2592
 995, 19, 45, 1925
 996, 19, 47, 1212
 997, 19, 49,  727
 998, 19, 50, 2494
 999, 19, 52, 3347
1000, 19, 57, 2231
1001, 19, 58, 1618
1002, 19, 62, 2315
1003, 19, 63,  725
1004, 19, 64, 2390
1005, 19, 65,  722
1006, 19, 66,  842
1007, 19, 69, 2040
1008, 19, 70,  769
1009, 19, 72, 1148
1010, 19, 74, 1209
1011, 19, 77, 1916
1012, 19, 78, 3238
1013, 19, 81, 2333
1014, 19, 82, 3249
1015, 19, 83, 2704
1016, 19, 84, 1017
1017, 19, 85, 2759
1018, 19, 86, 2632
1019, 19, 87, 2232
1020, 19, 88,  887
1021, 19, 89,  981
1022, 19, 92,  700
1023, 19, 94, 1030
1024, 19, 96, 3308
1025, 19, 97,  520
1026, 19, 98, 1635
1027, 19, 99, 1218
1028, 19,100, 3666
1029, 20, 21, 1772
1030, 20, 22, 2971
1031, 20, 23, 1163
1032, 20, 24, 2610
1033, 20, 25,  960
1034, 20, 28, 1065
1035, 20, 31, 2140
1036, 20, 32, 1168
1037, 20, 33, 2000
1038, 20, 34,  810
1039, 20, 35,  345
1040, 20, 37, 1972
1041, 20, 38, 2651
1042, 20, 39, 1290
1043, 20, 40, 1605
1044, 20, 41, 1557
1045, 20, 44, 1494
1046, 20, 46,  969
1047, 20, 47, 1350
1048, 20, 48, 1369
1049, 20, 49, 1978
1050, 20, 50, 1397
1051, 20, 51,  701
1052, 20, 53, 2711
1053, 20, 54, 1830
1054, 20, 56, 2525
1055, 20, 57,  598
1056, 20, 58, 1024
1057, 20, 59, 2028
1058, 20, 60,  834
1059, 20, 62,  520
1060, 20, 63, 1795
1061, 20, 65, 2769
1062, 20, 66, 2816
1063, 20, 67, 1311
1064, 20, 68,  980
1065, 20, 70, 2982
1066, 20, 71, 1343
1067, 20, 72, 2033
1068, 20, 73, 1430
1069, 20, 75, 2341
1070, 20, 76, 2105
1071, 20, 77,  741
1072, 20, 79, 2584
1073, 20, 80, 2263
1074, 20, 81, 1032
1075, 20, 83,  475
1076, 20, 86,  198
1077, 20, 87,  673
1078, 20, 90, 2086
1079, 20, 93, 1249
1080, 20, 94, 2926
1081, 20, 95, 2093
1082, 20, 96, 1755
1083, 20, 97, 2508
1084, 20, 98, 1236
1085, 21, 22, 1506
1086, 21, 23, 1272
1087, 21, 24,  848
1088, 21, 25, 1896
1089, 21, 26, 1917
1090, 21, 27, 1866
1091, 21, 33, 3364
